Group,PRJNA529794_logFC,PRJNA529794_logCPM,PRJNA529794_LR,PRJNA529794_PValue,PRJNA529794_gene_names
group_12166,-2.05257463888968,7.96965069715413,7.23235454929489,0.00716012385782856,LAP4A
group_12168,-4.02097991002841,5.21271268560565,6.79262263789038,0.00915353357252484,CLCN6
group_12169,1.82295104247623,7.27997820125778,7.36893369509987,0.00663602719765425,ENY2
group_12188,-2.67347675448244,9.65156719695353,14.4964737490925,0.000140422154050804,SPRL1
group_12191,1.7348071596696,6.09261264019548,4.31846619417083,0.0377008900424011,Z3H7A
group_12197,-3.86597380567837,4.65943659771198,5.88622987757269,0.0152597358229231,LG3BP
group_12200,1.10197536176693,10.3875402391097,5.37505225786462,0.0204267290728109,MDHM
group_12202,1.53859493075768,10.9981708139314,8.86263696608295,0.00291066794122756,KPYM
group_12205,-3.49439100356823,5.60119511071732,10.6103248550141,0.00112457930332444,THTPA
group_12213,-3.67319709267797,4.75893867335436,5.87678946063292,0.0153417716973496,G137C
group_12214,-4.82327053218688,4.73788891371052,7.00013290565744,0.0081503664514475,TAGL
group_12225,-6.34436694705113,4.83991443699799,14.4026533514047,0.000147594199222912,TLCD4|YF22
group_12227,-3.1066746720277,6.04483048192732,9.9693003915132,0.00159171962759964,YPEL1|YPEL2
group_12229,-2.79451851154573,6.21312455221951,5.5267561714409,0.0187277947725094,IDI1
group_12230,-3.35588135528412,5.45050448433168,13.7919804647911,0.000204206034990805,HYOU1
group_12231,-5.48541494847431,4.86000371812884,12.5339798246648,0.000399617735825407,VIAAT
group_12237,-4.25859957418471,5.66618657265359,11.8837033685418,0.000566272335708806,CL004
group_12240,-1.39926539142647,6.85516206200604,4.17345730875843,0.0410619288242941,NP1L5
group_12249,-3.6344356806474,4.88232427400714,8.67807505156108,0.00322060975205843,CRKL
group_12255,1.6837187672263,9.80744880083275,5.08117222951338,0.0241870119578127,PSB1
group_12257,-3.84046484740046,5.14915888187071,12.7337957288005,0.000359106981505867,NKRF
group_12259,2.08800374169837,7.7101015637398,8.18162748153827,0.00423167773632049,DPOLB
group_12260,1.47601917970248,6.1883531378567,3.91243162105457,0.0479302003559805,PARM1
group_12267,-1.74185993393907,5.92591324073837,4.80037859516565,0.0284534836332663,VKOR1
group_12274,2.58032235167342,8.23871086551492,6.25166300085473,0.0124076764413848,RM11
group_12275,-1.8141452431039,9.18702188087061,5.21769047878724,0.0223582258105219,SAP
group_12279,-1.33202239437355,6.88207692900138,4.07617439323091,0.0434920229845832,NPTXR
group_12289,-3.13420567307636,7.71996954740856,11.3650516352136,0.000748389965921101,NEUM
group_12300,-2.01740423240921,8.42502236698989,4.48034724581712,0.0342867540923907,RACK1
group_12302,-4.59468940508824,5.10113014360312,10.7310689128793,0.00105351571955246,FRMD6
group_12304,1.89143172446362,6.78051382398976,4.45931352516362,0.0347114445546502,SPEE
group_12307,-2.34335667809527,5.38043863833304,4.27450212343667,0.0386882963807567,COXM1
group_12311,2.46668404632052,5.30752882938241,4.68438043605348,0.0304380381957304,NCOA6
group_12314,2.09017165876356,6.53748870234947,5.9528054205606,0.0146938833212115,BRID5|LST8
group_12315,2.09017165876356,6.53748870234947,5.9528054205606,0.0146938833212115,BRID5|LST8
group_12317,-4.71030218882513,4.7574008984994,9.16156185913081,0.00247151538042172,HDC
group_12322,-2.42350293259397,6.15611275333152,5.77388431510159,0.0162660428275134,DDAH1
group_12326,2.70522834679925,7.77928589688784,7.13282105172564,0.00756855574219577,ALKB6
group_12328,1.55128455914884,6.09613470947455,7.94089942032606,0.00483298073906295,PEX3
group_12333,2.12342030313478,7.08567694587086,6.28687549917631,0.0121635292399627,ZDH20
group_12338,1.84534211919676,9.73973854206772,7.72299976610801,0.00545217303493615,RL29
group_12341,-4.09906544196417,4.87786786270086,6.85829978104101,0.00882304630216522,ZN248
group_12347,2.37816046268646,6.84270142678108,4.06419282293508,0.0438016142868252,LRRT1
group_12349,-5.48993988463729,6.67714611078702,14.3674644010494,0.000150378339879885,THIO|THIO2|TRXH1
group_12355,2.386428321426,6.48066923708908,4.56669824261473,0.0325993381790926,ARHG2
group_12358,-2.528434201882,5.98465184671991,6.63525697400836,0.0099979772104482,F220A
group_12362,-1.69468359461596,7.53878234331131,5.1124115390744,0.0237552788004893,RM13
group_12364,1.90675050042318,9.09442581752693,9.34650534233264,0.00223411069692088,EMC4
group_12366,1.94358333384111,9.67762842517318,8.26374631097685,0.00404445807873606,IF4H
group_12375,-1.81146230156601,7.05971746952755,6.25477581455116,0.012385892218053,IPP2
group_12380,-4.33526442023988,4.6804105138727,5.90244285434283,0.0151199000830352,RGMB
group_12384,-2.48099246776223,6.49289326720294,4.9752677329569,0.0257122238233975,LIX1
group_12385,1.63042283561681,10.5390316405548,9.07794773201037,0.00258710218503068,RS14
group_12386,-1.85146619766148,9.54060963140122,5.66181722909351,0.01733814979447,PGAM1
group_12389,-1.04349913391513,10.1281761812272,3.9276411332551,0.0474985252504805,NDRG2
group_12391,3.965757634743,6.93040059246886,14.4290773235597,0.000145537711746828,TCF20
group_12402,-3.8057666930783,4.66334619026798,5.99403192494836,0.0143543560785842,I10R2
group_12414,-4.20795221900143,5.29279273920193,14.4762770668241,0.000141935840442456,TMM64
group_12415,-1.41449817219327,9.01099159072623,4.79172087336692,0.0285968421208747,EF1B
group_12418,1.93652758389296,8.53822166549765,4.90771249707284,0.0267370275797503,SRP19
group_12419,-2.446846690225,6.07955049129634,4.37860607097255,0.0363927479564285,RT35
group_12421,-3.80758210559411,5.16212483830938,12.9700026674828,0.000316521570675927,GNA13
group_12422,-2.66777049897422,6.11986885316598,5.65499896959558,0.0174056848180754,S10AA
group_12423,-1.26061257031252,9.90593824751777,4.70852711035461,0.0300133555593769,ITM2B
group_12426,1.76462528982523,8.20912986353549,4.16260464470129,0.0413258081770892,MIC25
group_12438,-2.24436799509457,5.88564437300174,5.78495822784505,0.0161638820004569,PLCE
group_12439,-1.84855186118129,6.42110913632742,5.75479571993869,0.0164437074987065,PCNA
group_1244,-3.11869367008342,5.53927280445089,6.25418887780972,0.0123899967353864,MED17
group_12444,-4.11569955171957,5.21441606510285,9.7190676823088,0.00182366003772968,SMYD3
group_12445,2.22120011327105,9.22020391562042,10.4781435796935,0.00120795073811458,IF2B
group_12446,-3.35284896884549,5.44827160494318,13.5447052530204,0.00023294765629391,MTMR9
group_12448,-2.79281364328821,4.74509182507443,5.50688333384189,0.0189417712206429,HYEP
group_12449,-2.76004674262247,6.713769142463,4.49242520978335,0.0340453469432727,TM14A
group_1245,1.79716095754493,6.29382183576855,5.95474295644057,0.0146777427824965,ARI4B
group_12462,-4.01153510232339,5.2671155582042,14.3896010661581,0.000148620785299133,ACADL
group_12467,-4.82788335431437,5.57322333971983,10.0714835256369,0.0015058173781094,RB27B
